03/21/2013 16:30:22.39	5.00	0.65	On	
03/21/2013 16:30:22.73	5.00	0.65	On	
03/21/2013 16:30:23.09	5.00	0.64	On	
03/21/2013 16:30:23.44	5.00	0.64	On	
03/21/2013 16:30:23.80	5.00	0.63	On	
03/21/2013 16:30:24.15	5.00	0.63	On	
03/21/2013 16:30:24.50	5.00	0.63	On	
03/21/2013 16:30:24.87	5.00	0.64	On	
03/21/2013 16:30:25.22	5.00	0.64	On	
03/21/2013 16:30:25.57	5.00	0.64	On	
03/21/2013 16:30:25.93	5.00	0.16	On	
03/21/2013 16:30:26.29	5.00	0.17	On	
03/21/2013 16:30:26.64	5.00	0.17	On	
03/21/2013 16:30:27.07	5.00	0.16	On	
03/21/2013 16:30:27.41	5.00	0.17	On	
03/21/2013 16:30:27.76	5.00	0.16	On	
03/21/2013 16:30:28.13	5.00	0.17	On	
03/21/2013 16:30:28.48	5.00	0.16	On	
03/21/2013 16:30:28.84	5.00	0.16	On	
03/21/2013 16:30:29.19	5.00	0.16	On	
03/21/2013 16:30:29.55	5.00	0.16	On	
03/21/2013 16:30:29.90	5.00	0.18	On	
03/21/2013 16:30:30.27	5.00	0.18	On	
03/21/2013 16:30:30.61	5.00	0.17	On	
03/21/2013 16:30:30.98	5.00	0.17	On	
03/21/2013 16:30:31.33	5.00	0.17	On	
03/21/2013 16:30:31.68	5.00	0.16	On	
03/21/2013 16:30:32.05	5.00	0.18	On	
03/21/2013 16:30:32.40	5.00	0.20	On	
03/21/2013 16:30:32.76	5.00	0.22	On	
03/21/2013 16:30:33.11	5.00	0.22	On	
03/21/2013 16:30:33.47	5.00	0.22	On	
03/21/2013 16:30:33.82	5.00	0.23	On	
03/21/2013 16:30:34.18	5.00	0.21	On	
03/21/2013 16:30:34.53	5.00	0.22	On	
03/21/2013 16:30:34.94	5.00	0.22	On	
03/21/2013 16:30:35.37	5.00	0.23	On	
03/21/2013 16:30:35.71	5.00	0.23	On	
03/21/2013 16:30:36.06	5.00	0.22	On	
03/21/2013 16:30:36.42	5.00	0.21	On	
03/21/2013 16:30:36.77	5.00	0.21	On	
03/21/2013 16:30:37.13	5.00	0.22	On	
03/21/2013 16:30:37.49	5.00	0.22	On	
03/21/2013 16:30:37.84	5.00	0.23	On	
03/21/2013 16:30:38.19	5.00	0.23	On	
03/21/2013 16:30:38.57	5.00	0.22	On	
03/21/2013 16:30:38.92	5.00	0.22	On	
03/21/2013 16:30:39.26	5.00	0.22	On	
03/21/2013 16:30:39.61	5.00	0.22	On	
03/21/2013 16:30:39.98	5.00	0.23	On	
03/21/2013 16:30:40.33	5.00	0.24	On	
03/21/2013 16:30:40.68	5.00	0.25	On	
03/21/2013 16:30:41.04	5.00	0.23	On	
03/21/2013 16:30:41.39	5.00	0.21	On	
03/21/2013 16:30:41.75	5.00	0.21	On	
03/21/2013 16:30:42.11	5.00	0.07	On	
03/21/2013 16:30:42.47	5.00	0.10	On	
03/21/2013 16:30:42.87	5.00	0.12	On	
03/21/2013 16:30:43.23	5.00	0.13	On	
03/21/2013 16:30:43.58	5.00	0.08	On	
03/21/2013 16:30:43.94	5.00	0.08	On	
03/21/2013 16:30:44.30	5.00	0.11	On	
03/21/2013 16:30:44.65	5.00	0.15	On	
03/21/2013 16:30:45.02	5.00	0.09	On	
03/21/2013 16:30:45.37	5.00	0.07	On	
03/21/2013 16:30:45.74	5.00	0.11	On	
03/21/2013 16:30:46.10	5.00	0.14	On	
03/21/2013 16:30:46.45	5.00	0.11	On	
03/21/2013 16:30:46.82	5.00	0.07	On	
03/21/2013 16:30:47.16	5.00	0.12	On	
03/21/2013 16:30:47.51	5.00	0.12	On	
03/21/2013 16:30:47.87	5.00	0.18	On	
03/21/2013 16:30:48.23	5.00	0.25	On	
