Date	Time	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	LS000188 FC	LS000190 FC	LS000193 FC	LS000190 AMB	LS000193 AMB	LS000188 AMB
5/10/2013	18:50:23.58	34	19	64	82	98	6	89	87	37	34	18	64	91	100	7	91	84	38	34	18	64	96	100	7	90	85	37	34	20	63	83	99	6	87	88	37	34	18	64	76	98	7	88	87	37	34	23	63	65	99	6	89	89	37	36.822403	36.693752	36.681931	42.062908	42.216373	42.380833
5/10/2013	18:50:25.24	34	19	63	82	98	6	89	86	37	34	18	63	91	100	7	91	84	38	34	18	63	95	100	7	90	85	37	34	19	63	83	99	6	87	89	37	34	17	63	76	98	6	88	87	37	34	25	63	66	99	7	89	90	37	36.830620	36.702881	36.703831	42.077435	42.235447	42.408073
5/10/2013	18:50:26.89	34	20	63	82	98	6	89	86	37	34	17	63	91	100	7	90	84	38	34	17	63	95	100	7	90	84	37	34	19	63	83	99	6	87	89	37	34	19	63	75	98	7	88	87	37	34	24	63	65	99	7	89	89	37	36.862560	36.737564	36.729397	42.099228	42.257244	42.440758
5/10/2013	18:50:28.55	34	19	63	82	98	6	89	86	37	34	18	63	91	101	7	91	85	38	34	18	63	96	100	7	90	85	37	34	19	63	83	99	6	87	89	37	34	18	63	76	98	7	88	88	37	34	23	64	66	99	6	89	89	37	36.889946	36.773159	36.759518	42.120117	42.277222	42.448021
5/10/2013	18:50:30.22	34	19	63	82	98	6	89	86	37	34	17	63	91	100	7	90	84	38	34	17	63	96	100	7	90	84	37	34	19	63	84	99	6	87	89	36	34	18	63	75	98	6	88	87	37	34	25	63	66	99	7	89	89	37	36.904549	36.777721	36.758602	42.123737	42.272667	42.449814
5/10/2013	18:50:31.87	34	19	63	82	98	6	89	86	37	34	18	64	91	100	7	90	84	38	34	18	63	96	100	7	90	84	37	34	19	63	84	99	6	87	89	36	34	18	63	75	98	7	88	87	37	34	24	64	66	99	7	89	89	37	36.908180	36.768581	36.756767	42.118271	42.289913	42.449810
5/10/2013	18:50:33.53	34	19	63	82	98	6	89	85	37	34	17	63	91	100	7	90	84	38	34	17	63	96	100	7	90	84	37	34	17	63	84	99	6	87	89	36	34	18	63	76	98	6	88	87	37	34	25	63	65	99	7	89	89	37	36.918236	36.816963	36.783245	42.154606	42.330772	42.491585
5/10/2013	18:50:35.19	34	19	64	82	98	6	89	86	37	34	19	64	91	100	7	90	84	38	34	17	63	95	100	7	90	84	37	34	19	63	83	99	6	87	89	36	34	18	64	76	98	7	88	87	37	34	24	64	65	99	7	89	89	37	36.938305	36.808743	36.798748	42.155506	42.323505	42.495213
5/10/2013	18:50:36.85	33	20	63	82	98	6	89	86	37	34	18	63	91	100	7	90	84	38	34	17	63	95	100	7	90	84	37	34	19	63	84	99	6	87	89	36	33	18	63	76	98	7	88	87	37	34	23	63	66	99	6	89	89	37	36.935547	36.797771	36.780479	42.170040	42.337128	42.496117
5/10/2013	18:50:38.50	33	20	63	82	98	6	89	86	37	34	17	63	91	100	7	90	84	38	34	17	64	96	100	7	90	84	37	34	20	63	83	99	6	87	89	36	33	18	63	75	98	7	88	87	37	34	24	64	65	99	6	89	89	37	36.941921	36.813282	36.795994	42.208187	42.376175	42.545143
5/10/2013	18:50:40.16	33	19	63	82	98	6	89	86	37	34	18	63	91	100	7	90	84	37	34	17	63	96	100	7	90	85	37	34	19	63	84	99	6	87	89	36	33	17	63	75	98	6	88	88	37	34	23	63	66	99	6	89	89	37	36.967484	36.837021	36.827023	42.232708	42.388885	42.564209
5/10/2013	18:50:41.82	33	20	63	82	98	6	89	86	37	34	18	63	91	100	7	90	84	38	34	17	64	96	100	7	90	85	37	34	19	64	83	99	6	87	89	36	33	18	63	76	98	7	88	87	37	34	23	63	65	99	6	89	89	37	36.978432	36.850700	36.827023	42.213615	42.385235	42.557838
5/10/2013	18:50:43.47	33	20	63	82	98	6	89	86	37	34	18	64	91	100	7	90	84	37	34	17	63	96	100	7	90	85	37	34	18	63	83	99	6	87	89	36	33	18	63	75	98	7	88	87	37	34	23	63	65	99	6	89	89	37	36.994850	36.857094	36.832493	42.224510	42.375240	42.550564
5/10/2013	18:50:45.10	33	19	63	82	98	6	89	86	37	34	18	63	91	100	7	90	84	37	34	17	64	96	100	7	89	85	37	34	19	64	83	99	6	87	89	36	33	18	63	75	98	7	88	87	37	34	23	63	65	99	6	89	89	37	36.993011	36.847042	36.833401	42.235405	42.414280	42.572353
5/10/2013	18:50:46.77	33	20	64	82	98	6	89	86	36	34	18	64	91	100	7	90	84	37	34	17	63	96	100	7	90	85	36	34	20	63	84	99	6	87	89	36	33	18	64	75	98	6	88	87	37	34	23	63	65	99	6	89	89	37	37.017662	36.892677	36.869907	42.250843	42.432434	42.582336
5/10/2013	18:50:48.43	33	19	63	82	98	6	89	86	36	34	18	63	91	100	7	90	85	37	34	17	63	96	100	7	89	85	36	34	19	64	84	99	6	87	88	36	33	19	63	75	98	7	88	87	36	34	24	63	65	99	7	89	90	37	37.055984	36.905460	36.905502	42.284439	42.442421	42.623192
5/10/2013	18:50:50.08	33	19	63	82	98	6	89	87	36	34	19	63	91	100	7	90	85	37	34	16	63	96	100	7	89	85	36	34	19	63	83	99	6	87	88	36	33	19	63	76	98	7	88	87	36	34	23	63	66	99	6	89	90	37	37.049587	36.909088	36.896370	42.284439	42.456951	42.630455
5/10/2013	18:50:51.73	33	18	63	82	98	6	89	86	36	34	18	63	91	100	7	90	85	37	34	17	63	96	100	7	89	85	36	34	19	64	83	99	6	87	88	36	33	20	63	75	98	7	88	87	36	34	23	63	65	99	6	89	90	37	37.075138	36.940128	36.917358	42.312588	42.493271	42.646793
5/10/2013	18:50:53.39	33	20	63	82	98	6	89	86	36	34	19	63	90	100	7	90	84	37	34	18	63	96	99	7	89	85	36	34	19	63	84	98	6	87	89	36	33	17	63	76	98	6	88	87	36	34	24	63	66	99	7	89	89	37	37.086987	36.930988	36.901840	42.335285	42.502346	42.683102
5/10/2013	18:50:55.04	33	20	63	82	98	6	89	86	36	34	17	64	91	100	7	90	84	37	34	17	63	96	99	7	89	85	36	34	19	64	84	98	6	87	88	36	33	18	64	75	98	7	88	87	36	34	24	63	65	99	7	89	89	37	37.073299	36.937366	36.896358	42.343452	42.524136	42.685829
5/10/2013	18:50:56.69	33	19	63	82	98	6	89	86	36	34	16	63	91	100	7	90	84	37	34	16	63	96	99	7	89	85	36	34	19	63	84	98	6	87	88	36	33	18	63	76	98	7	88	87	36	34	24	63	66	98	6	89	89	37	37.081505	36.943748	36.915512	42.376141	42.535938	42.718510
5/10/2013	18:50:58.33	33	20	63	82	98	6	89	85	36	34	17	63	91	100	7	90	84	37	34	17	63	96	99	7	89	86	36	34	19	64	84	98	6	87	89	36	33	18	63	76	98	7	88	87	36	34	24	63	66	98	6	89	89	37	37.107040	36.959267	36.940147	42.396130	42.568630	42.738491
5/10/2013	18:50:59.98	33	19	63	82	98	6	89	86	36	34	17	63	90	100	7	90	84	37	34	17	63	96	99	7	89	85	36	34	19	63	83	98	6	87	89	36	33	17	63	76	98	6	88	87	36	34	23	63	65	98	6	89	89	37	37.114342	36.982075	36.954750	42.427013	42.612217	42.772987
5/10/2013	18:51:01.64	33	19	63	82	98	6	89	85	36	34	18	63	91	100	7	90	84	37	34	18	63	96	99	7	89	85	36	34	19	63	84	98	6	87	89	36	33	18	63	76	98	7	88	87	36	34	24	63	66	98	7	89	89	36	37.125290	36.991192	36.977554	42.450619	42.617664	42.792053
5/10/2013	18:51:03.32	33	19	63	82	98	6	89	85	36	34	17	64	91	100	7	90	84	37	34	17	64	96	99	7	89	85	36	34	19	63	84	98	6	87	89	36	33	18	63	76	98	7	88	87	36	34	24	63	65	98	6	89	89	36	37.146267	37.015823	36.973904	42.450603	42.639431	42.799301
5/10/2013	18:51:04.96	33	19	63	82	98	6	89	86	36	34	18	63	91	100	7	90	84	37	34	17	63	96	99	7	89	85	36	34	18	63	84	98	6	87	88	36	33	18	63	76	98	7	88	87	36	34	24	63	66	98	6	89	89	36	37.158119	37.014912	36.989410	42.461494	42.642162	42.802029
5/10/2013	18:51:06.61	33	19	63	82	98	6	89	85	36	34	18	64	91	100	7	90	85	37	34	17	64	96	99	7	89	85	36	34	19	63	84	98	6	87	89	36	33	18	64	76	98	6	88	87	36	34	23	64	65	98	6	89	89	36	37.171803	37.031330	37.003098	42.475121	42.649426	42.827438
5/10/2013	18:51:08.27	33	20	63	82	98	6	89	85	36	34	18	63	91	100	7	90	85	37	34	18	63	96	99	7	89	85	36	33	19	63	83	98	6	87	89	36	33	18	63	76	98	7	88	87	36	34	25	63	65	98	7	89	89	36	37.181839	37.035892	37.000362	42.475113	42.675735	42.827427
5/10/2013	18:51:09.91	33	19	64	82	98	6	89	85	36	34	18	63	91	100	7	90	84	37	34	18	63	96	99	7	89	84	36	33	19	63	83	98	6	87	89	36	33	18	63	76	98	6	88	86	36	34	24	64	65	98	6	89	88	36	37.197342	37.053223	37.018604	42.501442	42.684814	42.851025
5/10/2013	18:51:11.58	33	19	63	82	98	6	89	86	36	34	18	63	91	100	7	90	85	37	34	17	63	96	99	7	89	84	36	33	20	63	84	98	6	87	89	36	33	19	63	76	98	7	88	87	36	34	23	63	65	98	6	89	89	36	37.203724	37.071472	37.018604	42.523228	42.693897	42.863731
5/10/2013	18:51:13.25	33	19	64	82	98	6	89	86	36	34	19	63	91	100	7	90	84	37	34	17	63	96	99	7	89	84	36	33	20	63	84	98	6	87	89	36	33	18	63	75	97	7	88	87	36	34	23	63	65	98	6	89	89	36	37.205540	37.047733	37.026791	42.527771	42.702065	42.887333
5/10/2013	18:51:14.93	33	20	63	82	98	6	89	86	36	34	18	64	91	100	7	90	83	37	34	18	63	96	99	7	89	84	36	33	19	63	84	98	6	87	88	36	33	19	64	76	97	7	88	87	36	34	25	63	65	98	7	89	89	36	37.220131	37.068718	37.035919	42.554104	42.730206	42.902752
5/10/2013	18:51:16.58	33	18	63	82	98	6	89	86	36	34	19	63	91	100	7	90	84	37	34	17	63	96	99	7	89	84	36	33	19	63	84	98	6	87	88	36	33	18	63	75	97	6	88	87	36	34	24	63	65	98	6	89	89	36	37.222858	37.071449	37.040474	42.579514	42.751080	42.923630
5/10/2013	18:51:18.23	33	19	63	82	98	6	89	85	36	34	17	64	91	100	7	90	84	37	34	17	64	96	99	7	89	85	36	33	20	63	84	98	6	87	88	36	33	18	64	76	97	7	88	87	36	34	23	63	65	98	6	89	89	36	37.244751	37.085129	37.055073	42.585869	42.779217	42.933617
5/10/2013	18:51:19.88	33	19	63	82	97	6	89	86	36	34	18	63	91	100	7	90	84	37	34	18	63	97	99	7	89	84	36	33	19	63	84	98	6	87	89	36	33	18	63	76	97	6	88	86	36	34	24	63	66	98	6	89	89	36	37.256611	37.114323	37.069668	42.614914	42.790108	42.952671
5/10/2013	18:51:21.55	33	20	63	82	97	6	89	85	36	34	18	63	91	100	7	90	84	37	34	17	64	96	99	7	89	84	36	33	19	63	84	98	6	87	89	36	33	18	63	76	97	7	88	87	36	34	25	63	66	98	7	89	89	36	37.285816	37.121639	37.098881	42.642162	42.831875	42.988079
5/10/2013	18:51:23.22	33	19	63	82	97	6	89	85	36	34	18	63	91	100	7	90	84	37	34	17	63	96	99	7	89	84	36	33	20	63	84	98	6	87	88	36	33	18	63	76	97	7	88	87	36	34	23	63	65	98	6	88	89	36	37.293106	37.138054	37.097961	42.685749	42.860931	43.028019
5/10/2013	18:51:24.88	33	18	64	82	97	6	89	86	36	34	17	63	91	100	7	90	83	37	34	19	63	96	99	7	89	84	36	33	20	63	84	98	6	87	89	36	33	18	63	76	97	6	88	87	36	34	25	64	65	98	7	88	89	36	37.301315	37.144444	37.125328	42.690281	42.877266	43.050709
5/10/2013	18:51:26.53	33	19	63	82	97	6	89	85	36	34	18	64	91	100	7	90	85	37	34	17	63	96	99	7	89	84	36	33	20	63	84	98	6	87	88	36	33	19	64	75	97	7	88	87	36	34	24	63	66	98	7	88	89	36	37.311348	37.149006	37.127159	42.680275	42.863628	43.020741
5/10/2013	18:51:28.20	33	20	63	82	97	6	89	84	36	34	17	63	91	100	7	90	84	37	34	17	63	96	99	7	89	84	36	33	19	63	84	98	6	87	88	36	33	17	63	76	97	6	88	87	36	34	23	64	65	98	6	88	89	36	37.329586	37.168152	37.135365	42.705692	42.876335	43.051601
5/10/2013	18:51:29.86	33	19	63	82	97	6	89	85	36	34	17	63	91	100	7	90	84	37	34	18	63	96	99	7	89	84	36	33	20	63	84	98	6	87	88	36	33	19	64	76	97	7	88	87	36	34	24	63	66	98	6	88	89	36	37.341446	37.170895	37.156342	42.721115	42.879044	43.058842
5/10/2013	18:51:31.51	33	20	63	82	97	6	89	86	36	33	18	63	91	100	7	90	84	37	34	17	63	97	99	7	89	85	36	33	19	63	84	98	6	87	88	36	33	18	63	76	97	7	87	87	36	34	23	64	66	98	6	88	89	36	37.362419	37.195518	37.168198	42.693871	42.873589	43.036137
5/10/2013	18:51:33.16	33	19	63	83	97	6	89	85	36	33	18	63	91	100	7	90	84	37	33	17	63	96	99	7	89	85	36	33	19	63	84	98	6	87	88	36	33	19	63	76	97	7	87	87	36	34	24	63	66	98	7	88	89	36	37.375187	37.207382	37.174587	42.707462	42.873573	43.052460
5/10/2013	18:51:34.81	33	20	63	82	97	6	89	85	36	33	19	63	91	100	7	90	84	37	34	18	63	96	99	7	89	85	36	33	19	63	84	98	6	87	89	36	33	17	63	76	97	6	87	87	36	34	24	64	66	98	6	88	89	36	37.378830	37.227440	37.191914	42.724724	42.900799	43.073330
5/10/2013	18:51:36.46	33	19	64	82	97	6	89	85	36	33	18	63	91	100	7	90	84	37	33	17	63	96	99	7	89	84	36	33	19	63	84	98	6	87	89	36	33	18	63	76	97	7	87	86	36	34	24	63	66	98	7	88	89	36	37.382477	37.232922	37.201038	42.744686	42.921677	43.081501
5/10/2013	18:51:38.11	33	20	63	82	97	6	89	85	36	33	19	64	91	99	7	90	83	37	33	17	63	97	99	7	89	84	36	33	21	63	84	98	7	87	88	36	33	17	64	76	97	6	87	87	36	34	24	64	66	98	7	88	89	36	37.408012	37.250244	37.201038	42.754673	42.927120	43.104183
5/10/2013	18:51:39.75	33	20	63	82	97	6	89	86	36	33	18	63	91	100	7	90	83	37	33	18	64	96	99	7	89	84	36	33	19	63	84	98	6	87	89	36	33	19	63	76	97	7	87	86	36	34	24	63	66	98	6	88	89	36	37.409836	37.261185	37.223831	42.782825	42.961617	43.125065
5/10/2013	18:51:41.41	33	19	63	83	97	6	89	85	36	33	17	63	91	99	7	90	84	37	33	18	63	96	99	7	89	85	36	33	20	63	84	98	6	87	89	36	33	18	63	76	97	7	87	86	36	33	24	64	65	98	6	88	89	36	37.438107	37.273041	37.232960	42.820042	43.000648	43.156830
5/10/2013	18:51:43.06	33	19	63	83	97	6	89	85	36	33	18	63	91	99	7	90	84	37	33	16	64	96	99	7	89	84	36	33	19	63	84	98	6	87	88	36	33	18	63	76	97	6	87	86	36	33	24	63	66	98	7	88	89	36	37.453606	37.293106	37.244812	42.836376	43.009724	43.167713
5/10/2013	18:51:44.71	33	20	63	82	97	6	89	85	36	33	18	63	91	99	7	90	84	37	33	17	63	96	99	7	89	84	36	33	19	63	84	98	6	87	89	36	33	19	63	76	97	7	87	87	36	33	24	64	65	98	7	88	89	36	37.456341	37.302231	37.261230	42.871784	43.048759	43.206753
5/10/2013	18:51:46.36	33	19	63	83	97	6	89	85	36	33	18	64	91	99	7	90	84	37	33	16	64	96	99	7	89	85	36	33	20	63	84	98	6	87	88	36	33	18	63	76	97	7	87	87	36	33	24	63	65	98	7	88	89	36	37.477314	37.318653	37.290428	42.869049	43.042393	43.214905
5/10/2013	18:51:48.01	33	19	63	82	97	6	89	85	36	33	19	63	91	99	7	90	85	37	33	16	63	97	99	7	89	84	36	33	19	63	84	98	6	87	88	36	33	17	63	75	97	6	87	87	36	33	23	64	66	98	6	88	89	36	37.522934	37.345112	37.307766	42.887203	43.060543	43.236679
5/10/2013	18:51:49.67	33	19	63	82	97	6	89	85	36	33	18	63	91	99	7	90	84	37	33	16	63	96	99	7	89	84	36	33	18	64	84	98	6	87	89	36	33	18	64	76	97	7	87	86	36	33	24	63	66	98	6	88	89	36	37.526577	37.350582	37.318707	42.900818	43.084137	43.239407
5/10/2013	18:51:51.37	33	18	64	83	97	6	89	85	36	33	18	63	91	99	7	90	85	37	33	17	63	97	99	7	89	85	36	33	19	63	84	98	6	87	88	36	33	19	63	76	97	7	87	87	36	33	23	64	66	98	6	88	89	36	37.525658	37.354221	37.306835	42.914421	43.089573	43.258446
5/10/2013	18:51:53.02	33	19	63	83	97	6	88	85	36	33	17	63	91	99	7	90	85	37	33	17	63	96	99	7	89	85	36	33	20	64	84	98	6	87	88	36	33	18	63	76	97	7	87	87	36	33	24	63	65	98	7	88	89	36	37.517433	37.349644	37.308655	42.918041	43.093197	43.251183
5/10/2013	18:51:54.66	33	19	63	82	97	6	89	85	36	33	18	64	91	99	7	90	84	36	33	18	63	96	99	7	89	85	36	33	19	63	84	98	6	87	88	36	33	17	63	76	97	6	87	87	36	33	24	63	65	98	6	88	89	36	37.542969	37.356945	37.319599	42.936195	43.105896	43.272057
5/10/2013	18:51:56.30	33	19	63	82	97	6	88	86	36	33	18	63	91	99	7	90	85	37	33	17	63	97	99	7	89	85	36	33	18	64	84	98	6	87	88	36	33	18	63	76	97	7	87	87	36	33	23	63	66	98	6	88	89	36	37.555737	37.367889	37.335102	42.964340	43.138577	43.310169
5/10/2013	18:51:57.95	33	20	63	82	97	6	88	84	36	33	18	64	91	99	7	90	85	37	33	17	63	97	99	7	89	84	36	33	18	63	84	98	6	87	88	36	32	18	64	76	97	7	87	86	36	33	23	63	65	98	6	88	89	36	37.554829	37.384300	37.348778	42.969784	43.157627	43.320148
5/10/2013	18:51:59.59	32	19	64	82	97	6	88	85	36	33	19	63	91	99	7	89	84	37	33	17	63	97	99	7	89	84	36	33	20	63	84	98	6	87	88	36	32	18	63	76	97	7	87	87	36	33	24	63	66	98	6	88	89	36	37.570324	37.406193	37.351513	42.986107	43.148548	43.315594
5/10/2013	18:52:01.24	32	20	63	83	97	6	88	84	36	33	18	63	91	99	7	89	84	37	33	17	63	97	99	7	89	84	36	33	19	63	84	98	6	87	88	36	32	18	64	76	97	7	87	86	36	33	24	63	66	98	6	88	89	36	37.574890	37.400719	37.363373	42.996098	43.173042	43.328304
5/10/2013	18:52:02.92	32	20	63	82	97	6	88	85	36	33	18	63	91	99	7	89	84	37	33	17	63	97	99	7	89	84	36	33	20	63	84	98	6	87	88	36	32	19	63	76	97	7	87	87	36	33	25	63	66	98	7	88	89	36	37.592201	37.417130	37.354256	43.040585	43.206642	43.367325
5/10/2013	18:52:04.57	32	19	63	82	97	6	88	84	36	33	18	63	91	99	7	89	84	37	33	18	64	96	99	7	89	84	36	33	19	63	84	98	6	87	88	35	32	18	63	76	97	6	87	86	36	33	24	63	66	98	7	88	89	36	37.615005	37.447227	37.383442	43.094139	43.242954	43.419064
5/10/2013	18:52:06.23	32	20	63	83	97	6	88	86	36	33	18	64	91	99	7	89	83	36	33	18	63	97	99	7	89	84	35	33	19	63	84	98	6	87	88	35	32	19	63	76	97	7	87	86	35	33	25	63	66	98	7	88	89	36	37.618645	37.444492	37.397118	43.084156	43.270168	43.425419
5/10/2013	18:52:07.90	32	19	63	82	97	6	88	85	36	33	17	63	91	99	7	89	84	36	33	18	64	97	98	7	89	84	35	33	20	63	84	98	6	87	88	35	32	19	63	76	97	7	87	87	35	33	24	63	66	97	6	88	89	36	37.635059	37.469109	37.396202	43.103210	43.288315	43.442646
5/10/2013	18:52:09.56	32	19	63	82	97	6	88	84	36	33	17	63	91	99	7	89	84	36	33	17	63	97	98	7	89	85	36	33	19	63	84	97	6	87	88	35	32	18	64	76	97	7	87	87	35	33	25	63	65	97	7	88	89	36	37.660595	37.478237	37.429043	43.115917	43.289219	43.468952
5/10/2013	18:52:11.21	32	20	64	82	97	6	88	85	36	33	18	63	91	99	7	89	84	36	33	18	63	97	98	7	89	85	36	33	20	63	84	97	6	87	88	35	32	17	63	76	97	6	87	87	35	33	23	63	66	97	6	88	89	36	37.678833	37.502857	37.447285	43.130436	43.316441	43.468052
5/10/2013	18:52:12.86	32	20	63	82	97	6	88	84	36	33	19	63	91	99	7	89	84	36	33	18	63	97	98	7	89	85	35	33	19	63	84	97	6	87	88	35	32	18	63	76	97	7	87	86	35	33	23	63	66	97	6	88	89	36	37.658764	37.505581	37.445446	43.153118	43.319164	43.489822
5/10/2013	18:52:14.50	32	19	63	83	97	6	88	84	35	33	19	64	91	99	7	89	83	36	33	17	63	97	98	7	89	84	35	33	20	63	84	97	6	87	88	35	32	18	63	76	97	7	87	86	35	33	24	63	66	97	7	88	89	36	37.677906	37.501019	37.460937	43.153118	43.334583	43.503433
5/10/2013	18:52:16.13	32	19	63	83	97	6	88	84	35	33	18	63	91	99	7	89	83	36	33	17	63	97	98	7	89	84	35	33	19	63	84	97	6	86	88	35	32	19	63	76	97	7	87	86	35	33	23	63	66	97	6	88	88	36	37.672421	37.500095	37.447258	43.170361	43.351822	43.508873
5/10/2013	18:52:17.80	32	19	63	82	97	6	88	85	35	33	18	63	92	99	7	89	84	36	33	17	63	97	98	7	89	84	35	33	19	63	84	97	6	86	88	35	32	18	64	76	97	6	87	86	35	33	24	63	66	97	7	88	89	36	37.691566	37.511951	37.462749	43.183975	43.374500	43.523388
5/10/2013	18:52:19.44	32	20	63	83	97	6	88	86	35	33	17	63	91	99	7	89	83	36	33	17	64	97	98	7	89	84	35	33	20	63	84	97	6	86	88	35	32	19	63	76	97	7	87	86	35	33	24	64	66	97	7	88	88	36	37.702507	37.518330	37.473701	43.195766	43.380848	43.531555
5/10/2013	18:52:21.13	32	20	63	83	97	6	88	85	35	33	17	63	92	99	7	89	83	36	33	17	63	97	98	7	89	84	35	33	19	63	84	97	6	86	88	35	32	20	63	76	97	7	87	86	35	33	24	63	66	97	7	88	88	36	37.727135	37.559383	37.499245	43.203938	43.394459	43.539711
5/10/2013	18:52:22.82	32	19	63	82	97	6	88	85	35	33	19	63	91	99	7	89	84	36	33	17	64	97	98	7	89	84	35	33	20	63	84	97	6	86	88	35	32	19	63	76	97	7	87	86	35	33	24	64	66	97	6	88	89	36	37.744461	37.564854	37.501980	43.229347	43.405350	43.575092
5/10/2013	18:52:24.47	32	20	63	82	97	6	88	85	35	33	17	63	91	99	7	89	83	36	33	18	63	97	98	7	88	84	35	33	19	63	84	97	6	86	88	35	32	18	63	76	97	7	87	86	35	33	23	63	65	97	6	88	89	36	37.759956	37.585827	37.543015	43.254749	43.429844	43.589607
5/10/2013	18:52:26.12	32	19	64	82	97	6	88	85	35	33	19	64	91	99	7	89	83	36	33	18	63	97	98	7	88	84	35	33	19	63	84	97	6	86	88	35	32	19	63	76	96	7	87	86	35	33	23	64	66	97	6	88	89	36	37.763607	37.587646	37.548489	43.252918	43.431648	43.585060
5/10/2013	18:52:27.77	32	19	63	83	97	6	88	84	35	33	19	63	91	99	7	89	83	36	33	17	63	97	98	7	88	84	35	33	21	63	84	97	7	86	88	35	32	17	63	76	96	6	87	86	35	33	22	63	66	97	6	88	89	36	37.790955	37.611355	37.579491	43.230221	43.418930	43.574158
5/10/2013	18:52:29.42	32	19	63	82	97	6	88	85	35	33	18	63	91	99	7	89	84	36	33	17	63	97	98	7	88	84	35	33	20	63	84	97	6	86	88	35	32	19	64	76	96	7	87	86	35	33	23	64	66	97	6	88	89	36	37.788212	37.620472	37.571285	43.250172	43.418919	43.571423
5/10/2013	18:52:31.07	32	19	63	82	97	6	88	84	35	33	19	63	91	99	7	89	83	36	33	16	63	97	98	7	88	84	35	33	20	63	84	97	6	86	88	35	32	18	63	76	96	7	87	86	35	33	24	63	66	97	6	88	88	35	37.809181	37.631413	37.574020	43.263779	43.434338	43.599545
5/10/2013	18:52:32.73	32	19	63	82	97	6	88	84	35	33	18	63	91	99	7	89	83	36	33	17	63	97	98	7	88	84	35	33	19	63	84	97	6	86	88	35	32	18	63	76	96	7	87	86	35	33	24	64	66	97	7	88	89	35	37.826500	37.639614	37.592251	43.290092	43.453388	43.621315
5/10/2013	18:52:34.38	32	20	63	82	96	6	88	84	35	33	18	64	91	99	7	89	84	36	33	17	64	97	98	7	88	83	35	33	20	63	84	97	6	86	88	35	32	19	63	76	96	7	87	86	35	33	25	63	65	97	7	88	88	35	37.831970	37.651474	37.607750	43.284641	43.470631	43.645805
5/10/2013	18:52:36.05	32	20	63	82	96	6	88	84	35	33	18	63	91	99	7	89	83	36	33	18	63	97	98	7	88	83	35	33	19	63	84	97	6	86	88	35	32	18	63	76	96	7	87	86	35	33	24	63	66	97	7	88	88	35	37.851116	37.679729	37.614136	43.312775	43.482422	43.664856
5/10/2013	18:52:37.70	32	19	64	82	96	6	88	86	35	33	19	63	91	99	7	89	82	36	33	18	64	97	98	7	88	83	35	33	18	63	84	97	6	86	88	35	32	18	64	76	96	7	87	86	35	33	23	63	66	97	6	88	89	35	37.866615	37.676090	37.631454	43.327286	43.502377	43.674828
5/10/2013	18:52:39.36	32	19	63	82	96	6	88	85	35	33	18	63	91	99	7	89	83	36	33	17	63	97	98	7	88	83	35	33	19	63	84	97	6	86	88	35	32	19	63	76	96	7	87	86	35	33	23	63	66	97	6	88	89	35	37.862968	37.691582	37.652420	43.349964	43.522335	43.681175
5/10/2013	18:52:41.02	32	19	63	82	96	6	88	85	35	33	19	63	92	99	7	89	84	36	33	17	63	97	98	7	88	84	35	33	19	63	84	97	6	86	88	35	32	17	64	76	96	6	87	86	35	33	25	63	66	97	7	88	89	35	37.880287	37.701614	37.653336	43.340889	43.519608	43.699303
5/10/2013	18:52:42.70	32	19	63	82	96	6	88	84	35	33	17	63	92	99	7	89	83	36	33	17	63	97	98	7	88	84	35	33	19	63	84	97	6	86	88	35	32	17	63	76	96	6	87	86	35	33	24	63	66	97	7	88	88	35	37.893959	37.713463	37.661545	43.368103	43.529583	43.700214
5/10/2013	18:52:44.36	32	19	63	82	96	6	88	84	35	33	18	63	91	99	7	89	83	36	33	16	63	97	98	7	88	83	35	33	18	63	84	97	6	86	88	35	32	19	63	76	96	7	87	86	35	33	24	63	66	97	7	88	89	35	37.906712	37.718933	37.677952	43.383526	43.552261	43.724705
5/10/2013	18:52:46.01	32	19	64	82	96	6	88	84	35	33	18	64	92	99	7	89	83	36	33	17	63	97	98	7	88	84	35	32	19	63	84	97	6	86	88	35	32	18	63	76	96	7	87	86	35	33	25	63	66	97	7	88	88	35	37.915836	37.744461	37.683426	43.409843	43.572224	43.760086
