Date	Time	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	LS000188 FC	LS000190 FC	LS000193 FC	LS000190 AMB	LS000193 AMB	LS000188 AMB
5/10/2013	21:02:00.95	35	19	63	81	104	6	94	90	39	36	18	63	90	107	7	95	87	40	36	18	63	93	106	7	94	88	39	36	19	63	82	105	6	92	93	39	35	18	63	74	104	7	93	91	39	36	23	64	65	104	6	88	93	39	34.584705	34.341476	34.283894	40.411480	40.651550	40.855316
5/10/2013	21:02:02.65	35	19	63	82	104	6	94	90	39	36	17	63	90	107	7	95	87	40	36	17	63	93	106	7	94	88	39	36	20	63	82	105	6	92	94	39	35	18	63	74	104	6	93	92	39	36	25	63	65	104	7	89	93	39	34.595680	34.354282	34.293957	40.407841	40.657925	40.871681
5/10/2013	21:02:04.34	35	18	64	82	104	6	94	89	39	36	18	64	90	107	7	95	88	40	36	18	63	92	106	7	94	88	39	36	20	63	82	105	6	92	93	39	35	18	63	74	104	6	93	92	39	36	24	64	65	104	7	89	93	39	34.600246	34.359776	34.296703	40.416939	40.661556	40.885319
5/10/2013	21:02:06.03	35	19	63	82	104	6	94	90	39	36	18	63	90	107	7	95	89	40	36	16	63	92	106	7	94	89	39	36	20	63	82	105	6	92	94	39	35	17	63	74	104	6	93	92	39	36	23	63	65	104	6	90	93	39	34.600246	34.370735	34.315903	40.426937	40.676113	40.892586
5/10/2013	21:02:07.69	35	19	63	82	104	6	94	91	39	36	18	64	90	107	7	95	87	40	36	18	63	92	106	7	94	88	39	36	19	64	83	105	6	92	93	39	35	19	63	74	104	7	93	91	39	36	24	64	65	104	7	90	94	39	34.620365	34.373486	34.325050	40.415108	40.687916	40.891670
5/10/2013	21:02:09.38	35	19	63	81	104	6	94	90	39	36	17	63	90	107	7	95	88	40	36	17	63	92	106	7	94	88	39	36	19	63	83	105	6	92	93	39	35	18	63	75	104	7	93	91	39	36	22	63	65	104	6	90	94	39	34.633160	34.380802	34.340599	40.439663	40.682465	40.901676
5/10/2013	21:02:11.06	35	19	63	81	104	6	94	91	39	36	19	64	90	107	7	95	87	40	36	17	63	93	106	7	94	88	39	36	20	64	82	105	6	92	94	39	35	18	64	75	104	6	92	92	39	36	24	64	65	104	7	90	93	39	34.641388	34.400009	34.340599	40.432377	40.667904	40.907108
5/10/2013	21:02:12.77	35	19	63	82	104	6	94	90	39	36	18	63	90	107	7	95	88	40	36	17	63	93	106	7	94	88	39	36	20	63	82	105	6	92	93	39	35	18	63	75	104	6	92	91	39	36	24	63	65	104	6	90	94	39	34.660591	34.400917	34.350658	40.469673	40.713379	40.918030
5/10/2013	21:02:14.46	35	19	63	81	104	6	94	89	39	36	18	63	90	107	7	95	88	40	36	17	63	93	106	7	94	89	39	36	19	64	82	105	6	92	93	39	35	17	64	74	104	6	92	91	39	36	24	64	65	104	7	91	93	39	34.656937	34.422863	34.355228	40.488785	40.732483	40.939861
5/10/2013	21:02:16.14	35	20	63	81	104	6	94	89	39	36	18	63	90	107	7	95	88	40	36	17	63	93	106	7	94	89	39	36	19	63	82	105	6	92	93	39	35	18	63	74	104	7	92	92	39	36	24	63	65	104	7	91	93	39	34.660591	34.416462	34.375343	40.499699	40.739761	40.953499
5/10/2013	21:02:17.82	35	20	63	82	104	6	94	91	39	36	17	63	90	106	7	95	88	40	36	17	63	93	106	7	94	88	39	36	19	64	83	105	6	92	93	39	35	17	63	74	104	6	92	91	39	36	23	64	65	104	6	91	93	39	34.642284	34.399986	34.352470	40.510605	40.750671	40.964405
5/10/2013	21:02:19.50	35	20	63	82	104	6	94	90	39	36	18	63	90	106	7	95	87	40	36	18	63	93	106	7	94	88	39	36	20	63	83	105	6	92	93	39	35	18	63	74	104	7	92	91	39	36	24	63	65	104	7	91	93	39	34.657833	34.423759	34.363445	40.512424	40.756123	40.969860
5/10/2013	21:02:21.18	35	20	63	81	104	6	94	90	39	36	18	63	90	106	7	95	87	40	36	18	63	93	106	7	94	88	39	36	19	64	83	105	6	92	93	39	35	18	63	74	104	6	92	91	39	36	24	63	65	104	7	91	93	39	34.659660	34.421017	34.360695	40.507866	40.755203	40.963486
5/10/2013	21:02:22.85	35	19	64	82	104	6	94	89	39	36	19	64	90	107	7	95	87	40	36	16	63	93	106	7	94	89	39	36	20	63	82	105	6	92	94	39	35	19	63	75	104	7	92	91	39	36	23	63	65	104	6	91	93	39	34.685261	34.439320	34.391796	40.524239	40.773392	40.964390
5/10/2013	21:02:24.54	35	19	63	82	104	6	94	89	39	36	19	63	90	107	7	95	88	40	36	17	63	93	106	7	94	88	39	36	19	63	82	105	6	92	93	39	35	17	63	74	104	6	92	91	39	36	25	63	65	104	7	91	93	39	34.709957	34.483219	34.413754	40.558811	40.808868	41.010780
5/10/2013	21:02:26.21	35	20	64	81	104	6	94	90	39	36	17	64	90	106	7	95	88	40	36	18	63	93	106	7	94	89	39	36	20	63	82	105	6	92	93	39	35	18	64	74	104	7	92	92	39	36	24	63	65	104	6	91	93	39	34.749294	34.520733	34.463161	40.566998	40.817047	41.025326
5/10/2013	21:02:27.89	35	20	63	82	104	6	94	89	39	36	17	63	90	106	7	95	87	40	36	17	63	93	106	7	94	89	39	36	19	63	82	105	6	92	93	39	35	19	63	75	104	7	92	91	39	36	24	63	65	104	7	91	94	39	34.769405	34.514332	34.482365	40.558804	40.809769	41.011677
5/10/2013	21:02:29.60	35	19	63	81	104	6	94	91	39	36	19	64	90	106	7	95	87	40	36	17	63	93	106	7	94	89	39	36	19	63	83	105	6	92	93	39	35	18	64	74	104	7	92	91	39	36	25	63	65	104	7	91	93	39	34.772144	34.529877	34.482365	40.575172	40.813404	41.021679
5/10/2013	21:02:31.29	35	18	63	81	104	6	94	90	39	36	18	63	90	106	7	95	87	40	36	18	63	93	106	7	94	88	39	36	19	63	83	105	6	92	94	39	35	19	63	74	104	7	92	91	39	35	24	63	65	104	6	91	93	39	34.777630	34.539017	34.501564	40.567898	40.826130	41.026218
5/10/2013	21:02:32.97	35	18	63	81	104	6	93	90	39	36	19	63	90	106	7	95	88	40	36	17	63	93	106	7	94	88	39	36	19	64	83	105	6	92	94	39	35	17	63	74	104	6	92	90	39	36	24	63	65	104	6	91	94	39	34.780376	34.550900	34.504307	40.576996	40.835220	41.044403
5/10/2013	21:02:34.64	35	20	63	82	104	6	93	90	39	36	18	63	90	106	7	95	87	40	36	17	64	93	106	7	94	88	39	36	19	63	82	105	6	92	94	39	35	17	63	75	104	6	92	90	39	36	24	63	65	104	6	91	93	39	34.809624	34.549076	34.511623	40.590630	40.836136	41.062580
5/10/2013	21:02:36.34	35	20	63	81	104	6	94	89	39	36	18	63	89	106	7	95	87	40	36	17	63	93	106	7	94	88	39	36	20	63	82	105	6	92	94	39	35	19	63	74	104	7	92	91	39	35	23	63	65	104	6	91	92	39	34.803223	34.559132	34.525341	40.607922	40.871605	41.069870
5/10/2013	21:02:38.01	35	19	63	82	104	6	93	90	39	36	18	63	90	106	7	95	87	40	36	17	64	93	106	7	94	88	39	36	20	63	82	105	6	92	93	39	35	18	63	74	104	7	92	91	39	35	23	63	65	104	6	91	93	39	34.816021	34.586563	34.535397	40.627026	40.877972	41.098057
5/10/2013	21:02:39.71	35	19	63	82	104	6	93	89	39	36	18	63	90	106	7	94	87	40	36	18	63	93	106	7	94	88	39	36	20	63	82	105	6	92	94	39	35	18	63	74	104	7	92	91	39	35	23	63	65	104	6	91	93	39	34.831562	34.580162	34.529911	40.618832	40.882511	41.078056
5/10/2013	21:02:41.37	35	19	64	81	104	6	93	90	39	36	18	64	90	106	7	94	87	40	36	17	63	93	106	7	94	88	39	36	20	63	83	105	6	92	93	39	35	18	64	74	104	6	92	91	38	35	23	63	64	104	6	91	93	39	34.830647	34.593876	34.532654	40.614273	40.859768	41.067131
5/10/2013	21:02:43.07	35	20	63	81	104	6	93	90	39	36	18	63	90	106	7	94	87	40	36	17	63	93	106	7	94	89	39	35	20	63	83	105	6	92	93	39	35	18	63	74	103	7	92	91	38	35	22	63	65	104	6	91	93	39	34.839787	34.603024	34.560993	40.647942	40.907978	41.121689
5/10/2013	21:02:44.75	35	20	64	81	104	6	93	90	39	36	17	64	90	106	7	94	87	40	36	17	64	93	106	7	94	88	39	36	20	64	83	105	6	92	93	39	35	18	64	74	103	7	92	91	38	35	23	63	65	104	6	91	93	39	34.848011	34.615822	34.558250	40.674320	40.941624	41.142597
5/10/2013	21:02:46.43	35	20	63	81	104	6	93	89	39	36	18	63	89	106	7	94	88	40	36	17	63	93	106	7	94	88	39	36	19	63	83	105	6	92	93	39	35	18	63	74	104	7	92	92	38	35	23	63	65	104	6	91	93	38	34.860813	34.624054	34.562824	40.673409	40.925247	41.133511
5/10/2013	21:02:48.11	35	20	63	81	104	6	93	90	39	36	17	63	90	106	7	94	88	40	36	18	64	93	105	7	94	89	39	35	18	64	82	104	6	92	93	39	35	18	64	74	103	7	92	92	38	35	24	63	65	104	7	91	93	38	34.865383	34.633190	34.581112	40.657024	40.917961	41.131676
5/10/2013	21:02:49.81	35	19	63	82	104	6	93	90	39	35	18	63	90	106	7	94	88	40	36	18	63	93	105	7	94	89	39	35	19	63	83	104	6	92	93	39	35	19	63	74	103	7	92	91	38	35	24	63	65	104	6	91	94	38	34.870869	34.644157	34.578373	40.666115	40.917061	41.138035
5/10/2013	21:02:51.49	35	19	63	81	104	6	93	89	39	36	18	63	90	106	7	94	88	40	36	18	64	93	105	7	94	88	39	35	19	63	83	104	6	92	94	39	35	18	63	74	103	6	92	91	38	35	24	63	65	104	6	91	93	38	34.884583	34.643246	34.590252	40.694328	40.967979	41.168964
5/10/2013	21:02:53.20	35	19	63	81	104	6	93	90	39	36	19	63	90	106	7	94	87	39	36	18	63	93	106	7	94	89	38	35	19	63	83	104	6	92	93	39	35	18	63	74	103	6	92	91	38	35	24	63	65	104	7	91	93	38	34.882751	34.637764	34.602139	40.720718	40.986176	41.201694
5/10/2013	21:02:54.91	35	19	63	81	104	6	93	90	39	35	17	63	90	106	7	94	87	39	36	17	64	93	105	7	94	88	38	35	19	63	82	104	6	92	93	39	35	18	63	74	103	7	92	91	38	35	24	63	65	104	6	91	93	38	34.893719	34.652393	34.603966	40.724350	40.989815	41.212601
5/10/2013	21:02:56.69	35	19	63	82	104	6	93	90	39	35	18	63	90	106	7	94	86	39	36	17	63	93	105	7	94	88	39	35	20	63	82	104	6	92	93	39	35	19	63	74	103	7	92	91	38	35	24	63	65	104	6	91	93	38	34.878155	34.651447	34.581085	40.730713	40.997997	41.213512
5/10/2013	21:02:58.38	35	19	63	81	104	6	93	91	39	35	18	63	90	106	7	94	88	39	35	17	64	93	105	7	94	88	38	35	19	63	83	104	6	92	93	39	35	18	63	75	103	6	92	91	38	35	23	63	65	104	6	91	93	38	34.879978	34.638649	34.594795	40.754356	41.007084	41.224415
5/10/2013	21:03:00.05	35	18	64	81	104	6	93	90	39	36	17	64	90	106	7	94	88	40	35	18	63	93	105	7	94	88	38	35	20	63	83	104	6	92	93	39	35	18	64	74	103	7	92	91	38	35	23	63	66	104	6	91	93	38	34.901012	34.662430	34.625904	40.751625	41.017998	41.229877
5/10/2013	21:03:01.75	35	20	63	81	104	6	93	89	39	35	18	63	90	106	7	94	89	39	35	17	64	93	105	7	94	88	38	35	19	63	82	104	6	92	93	39	35	18	63	74	103	7	92	91	38	35	24	63	65	104	7	91	93	38	34.937592	34.689873	34.635056	40.750702	41.010712	41.231667
5/10/2013	21:03:03.43	35	19	64	81	104	6	93	89	39	35	18	64	89	106	7	94	89	39	35	17	63	93	105	7	94	88	38	35	19	64	82	104	6	92	93	39	35	17	64	74	103	6	92	91	38	35	24	63	65	104	7	91	94	38	34.930279	34.692612	34.652420	40.722492	40.984329	41.208931
5/10/2013	21:03:05.13	35	19	63	81	104	6	93	89	39	35	18	63	90	106	7	94	89	39	35	17	64	93	105	7	94	88	38	35	19	63	83	104	6	92	92	39	35	18	63	74	103	6	92	91	38	35	24	63	65	104	6	92	93	38	34.942162	34.709072	34.665218	40.749779	40.996159	41.235302
5/10/2013	21:03:06.81	35	19	63	81	104	6	93	88	39	35	18	63	89	106	7	94	87	39	35	17	63	93	105	7	94	88	38	35	19	64	82	104	6	92	93	39	35	19	63	75	103	7	92	90	38	35	23	63	65	104	6	92	93	38	34.948551	34.711811	34.657001	40.741596	41.007973	41.246208
5/10/2013	21:03:08.50	35	19	63	81	104	6	93	89	39	35	18	63	90	106	7	94	87	39	35	17	64	93	105	7	94	87	38	35	19	63	82	104	6	92	92	39	35	18	63	74	103	7	92	91	38	35	23	63	65	103	6	92	93	38	34.959518	34.712727	34.664307	40.742500	41.000687	41.234379
5/10/2013	21:03:10.20	35	19	63	82	103	6	93	90	39	35	18	63	90	106	7	94	86	39	35	16	63	93	105	7	94	87	38	35	19	63	82	104	6	92	93	39	35	18	63	74	103	6	92	90	38	35	23	63	65	103	6	92	93	38	34.972324	34.725521	34.677105	40.754322	41.008873	41.237110
5/10/2013	21:03:11.89	35	19	63	82	103	6	93	90	39	35	18	63	90	106	7	94	87	39	35	17	64	93	105	7	94	87	38	35	19	63	82	104	6	91	93	39	35	18	63	74	103	6	92	90	38	35	24	63	65	103	6	92	93	38	34.975063	34.731922	34.689903	40.765232	41.017048	41.247101
5/10/2013	21:03:13.59	35	19	63	81	103	6	93	89	39	35	18	63	90	106	7	94	87	39	35	17	63	93	105	7	94	88	38	35	19	63	82	104	6	91	93	39	34	18	63	74	103	7	92	90	38	35	23	63	65	103	6	92	93	38	34.992428	34.747463	34.682594	40.777058	41.033424	41.268925
5/10/2013	21:03:15.27	35	18	63	81	103	6	93	89	39	35	18	64	90	106	7	94	87	39	35	17	63	93	105	7	94	88	38	35	19	63	82	104	6	92	93	39	35	18	64	74	103	6	92	91	38	35	24	63	65	103	7	92	93	38	34.987854	34.758430	34.695393	40.813454	41.071629	41.308937
5/10/2013	21:03:16.96	35	19	63	81	103	6	93	90	39	35	17	63	90	106	7	94	87	39	35	17	63	93	105	7	94	88	38	35	19	63	82	104	6	92	93	38	35	18	63	74	103	6	92	90	38	35	23	63	65	103	6	92	93	38	35.006130	34.760262	34.707268	40.820717	41.066174	41.312576
5/10/2013	21:03:18.65	35	19	64	81	103	6	93	89	39	35	18	64	90	106	7	94	87	39	35	16	63	93	105	7	94	88	38	35	19	63	82	104	6	91	93	39	35	19	64	75	103	7	92	91	38	35	24	63	65	103	7	92	93	38	34.985104	34.749275	34.695374	40.808887	41.067978	41.311649
5/10/2013	21:03:20.35	35	20	63	81	103	6	93	89	38	35	18	63	90	106	7	94	88	39	35	17	63	93	105	7	94	89	38	35	20	63	82	104	6	91	93	38	34	17	63	75	103	6	92	91	38	35	23	63	65	103	6	92	93	38	34.996979	34.752014	34.701775	40.792519	41.060696	41.306187
5/10/2013	21:03:22.04	35	19	63	81	103	6	93	89	38	35	19	64	90	106	7	94	87	39	35	17	63	93	105	7	94	88	38	35	19	64	82	104	6	91	93	39	34	17	63	74	103	6	92	91	38	35	23	63	65	103	6	92	93	38	35.026241	34.784031	34.731041	40.804337	41.059788	41.304371
5/10/2013	21:03:23.73	35	19	63	81	103	6	93	89	39	35	18	63	90	106	7	94	88	39	35	16	63	93	105	7	94	89	38	35	19	63	83	104	6	91	93	39	34	17	63	74	103	6	92	91	38	35	24	63	65	103	6	92	93	38	35.028069	34.794998	34.733784	40.822521	41.094337	41.317101
5/10/2013	21:03:25.41	35	19	63	81	103	6	93	90	38	35	18	63	90	106	7	94	88	39	35	17	63	93	105	7	94	88	38	35	20	64	83	104	7	91	93	39	34	18	63	74	103	7	92	91	38	35	24	63	65	103	7	92	94	38	35.039032	34.798656	34.742928	40.847996	41.113438	41.337109
5/10/2013	21:03:27.09	35	20	63	81	103	6	93	89	38	35	18	63	90	106	7	94	88	39	35	17	63	93	105	7	94	88	38	35	19	63	82	104	6	91	93	38	34	18	63	74	103	7	92	90	38	35	25	63	65	103	7	92	93	38	35.038124	34.802307	34.742928	40.846180	41.120712	41.358009
5/10/2013	21:03:28.77	35	20	63	81	103	6	93	90	38	35	18	63	90	106	7	94	87	39	35	17	63	93	105	7	94	87	38	35	20	63	82	104	6	91	93	38	34	17	63	74	103	6	92	90	38	35	24	63	65	103	6	92	93	38	35.048176	34.809624	34.748409	40.855270	41.119801	41.363464
5/10/2013	21:03:30.47	35	19	63	82	103	6	93	90	38	35	18	63	90	106	7	94	87	39	35	18	63	94	105	7	94	88	38	35	19	63	83	104	6	91	93	38	34	18	64	75	103	7	92	90	38	35	23	63	65	103	6	92	93	38	35.093884	34.827000	34.774933	40.885277	41.148895	41.385288
5/10/2013	21:03:32.17	35	19	63	82	103	6	93	89	38	35	17	63	90	106	7	94	88	39	35	17	63	93	105	7	94	89	38	35	20	63	83	104	6	91	92	38	34	17	63	75	103	6	92	91	38	35	23	63	65	103	6	92	93	38	35.095707	34.843456	34.788643	40.889832	41.157078	41.391644
5/10/2013	21:03:33.88	35	20	64	82	103	6	93	89	38	35	18	64	90	106	7	94	88	39	35	17	63	93	105	7	93	89	38	35	19	64	83	104	6	91	93	38	34	19	64	74	103	7	92	92	38	35	24	63	65	103	7	92	94	38	35.106667	34.841625	34.801441	40.898918	41.163433	41.400734
5/10/2013	21:03:35.57	35	21	63	82	103	7	93	89	38	35	17	63	90	106	7	94	88	39	35	17	63	93	105	7	93	89	38	35	19	63	83	104	6	91	93	38	34	18	63	75	103	6	92	91	38	35	24	63	65	103	6	92	93	38	35.092037	34.843445	34.778580	40.888000	41.157978	41.396179
5/10/2013	21:03:37.25	35	20	64	81	103	6	93	88	38	35	18	64	89	106	7	94	88	39	35	18	63	93	105	7	93	88	38	35	19	64	83	104	6	91	93	38	34	18	63	75	103	6	92	91	38	35	24	63	65	103	7	92	93	38	35.090214	34.842529	34.802345	40.897095	41.164337	41.400726
5/10/2013	21:03:38.96	35	19	63	81	103	6	93	90	38	35	18	63	90	106	7	94	87	39	35	16	63	93	105	7	93	88	38	35	18	63	83	104	6	91	93	38	34	18	63	75	103	6	92	91	38	35	25	63	65	103	7	92	93	38	35.118553	34.881847	34.819729	40.912544	41.158886	41.413452
5/10/2013	21:03:40.67	35	19	64	81	103	6	93	89	38	35	17	63	90	106	7	94	87	39	35	17	63	93	105	7	93	88	38	35	18	63	82	104	6	91	93	38	34	17	63	75	103	6	92	90	38	35	24	63	65	103	7	92	93	38	35.117638	34.877274	34.825211	40.918907	41.185246	41.428898
5/10/2013	21:03:42.36	35	19	63	81	103	6	93	89	38	35	19	63	90	106	7	94	88	39	35	17	63	93	105	7	93	88	38	35	18	63	82	104	6	91	93	38	34	18	63	74	103	7	92	91	38	35	24	63	65	103	7	92	93	38	35.142315	34.890072	34.835266	40.928909	41.187969	41.437981
5/10/2013	21:03:44.06	35	20	63	82	103	6	93	88	38	35	18	63	90	106	7	94	87	39	35	17	63	93	105	7	93	88	38	35	19	63	82	104	6	91	92	38	34	19	63	74	103	7	92	91	38	35	24	63	65	103	7	92	94	38	35.117626	34.863556	34.823368	40.933453	41.197063	41.436161
5/10/2013	21:03:45.75	35	19	63	82	103	6	93	89	38	35	18	63	90	106	7	94	87	39	35	17	64	93	105	7	93	88	38	35	20	63	83	104	6	91	93	38	34	20	63	74	103	7	92	91	38	35	24	63	65	103	7	92	93	38	35.132252	34.882751	34.827938	40.941635	41.193432	41.453438
5/10/2013	21:03:47.42	35	19	63	82	103	6	93	89	38	35	19	63	90	106	7	94	88	39	35	17	63	93	105	7	93	88	38	35	19	63	83	104	6	91	93	38	34	19	63	74	103	7	92	92	38	35	24	63	65	103	6	92	93	38	35.146885	34.905613	34.848980	40.947090	41.203423	41.445255
5/10/2013	21:03:49.11	35	20	63	81	103	6	93	89	38	35	18	64	89	106	7	94	87	39	35	17	64	93	105	7	93	88	38	35	19	64	82	104	6	91	93	38	34	18	64	74	103	6	92	91	38	35	25	63	65	103	7	92	93	38	35.180702	34.930294	34.879154	40.956188	41.222507	41.457066
5/10/2013	21:03:50.81	35	19	63	81	103	6	93	90	38	35	18	63	90	106	7	94	86	39	35	17	63	93	105	7	93	88	38	35	20	63	82	104	6	91	93	38	34	18	63	75	103	7	92	91	38	35	24	64	65	103	6	92	93	38	35.173397	34.933960	34.884636	40.964371	41.235237	41.470703
5/10/2013	21:03:52.51	35	20	63	82	103	6	93	89	38	35	18	64	90	105	7	94	87	39	35	18	64	93	105	7	93	88	38	35	19	64	83	104	6	91	93	38	34	18	63	74	103	7	92	91	38	35	24	63	65	103	6	92	93	38	35.157852	34.933029	34.866341	40.978916	41.241604	41.481606
5/10/2013	21:03:54.19	35	20	63	82	103	6	93	89	38	35	17	63	90	106	7	94	87	39	35	18	63	93	105	7	93	88	38	35	19	63	82	104	6	91	93	38	34	18	63	75	103	7	92	91	38	35	25	63	65	103	7	92	93	38	35.165146	34.907429	34.863590	40.987095	41.253422	41.485237
5/10/2013	21:03:55.89	35	19	63	82	103	6	93	90	38	35	18	63	90	105	7	94	87	39	35	18	64	94	105	7	93	87	38	35	19	63	82	104	6	91	93	38	34	17	63	74	103	6	92	90	38	35	24	63	65	103	7	92	93	38	35.189831	34.952225	34.898327	40.987995	41.239769	41.479782
5/10/2013	21:03:57.57	35	21	63	82	103	6	93	89	38	35	19	63	90	105	7	94	87	39	35	17	63	93	105	7	93	88	38	35	20	63	83	104	6	91	93	38	34	19	63	74	103	7	92	91	38	35	23	64	65	103	6	92	94	38	35.184349	34.942173	34.901077	40.983452	41.251591	41.476151
5/10/2013	21:03:59.29	34	18	64	81	103	6	93	89	38	35	18	63	90	105	7	94	87	39	35	17	64	93	105	7	93	88	38	35	19	63	83	104	6	91	93	38	34	18	63	74	103	7	92	90	38	35	22	63	65	103	6	92	94	38	35.198055	34.949486	34.899250	41.001633	41.255222	41.476151
5/10/2013	21:04:01.07	34	20	63	82	103	6	93	90	38	35	18	63	90	105	7	94	87	39	35	17	63	94	105	7	93	88	38	35	19	63	82	104	6	91	93	38	34	18	63	74	103	6	92	91	38	35	24	64	66	103	6	92	93	38	35.217239	34.968674	34.931244	40.985268	41.264317	41.480694
5/10/2013	21:04:02.79	34	19	64	82	103	6	93	90	38	35	18	63	90	105	7	94	86	39	35	19	64	94	105	7	93	88	38	35	19	63	82	104	6	91	93	38	34	18	63	75	103	7	92	90	38	35	23	63	65	103	6	92	92	38	35.222736	34.987877	34.937645	41.019821	41.285225	41.513405
5/10/2013	21:04:04.51	35	19	63	82	103	6	93	89	38	35	18	64	90	105	7	94	86	39	35	17	63	94	105	7	93	88	38	35	19	64	82	104	6	91	92	38	34	19	64	75	103	7	92	91	38	35	24	63	66	103	7	92	94	38	35.239182	34.990620	34.947693	41.025272	41.291584	41.526127
5/10/2013	21:04:06.18	35	19	64	82	103	6	93	89	38	35	18	63	89	105	7	94	86	39	35	18	64	94	105	7	93	87	38	35	20	63	83	104	6	91	93	38	34	19	63	74	103	7	92	90	38	35	24	63	65	103	6	92	94	38	35.219982	34.987865	34.934895	41.028908	41.294308	41.535217
5/10/2013	21:04:07.87	35	20	63	82	103	6	93	89	38	35	16	64	90	105	7	94	86	39	35	17	63	94	105	7	93	88	38	35	19	64	83	104	6	91	93	38	34	20	64	74	103	7	92	90	38	35	24	64	65	103	6	92	94	38	35.233692	34.987865	34.944035	41.020725	41.297031	41.530670
5/10/2013	21:04:09.55	34	19	63	81	103	6	93	90	38	35	18	63	90	105	7	94	87	39	35	17	64	94	105	7	93	88	38	35	19	63	82	104	6	91	93	38	34	19	63	74	103	7	92	91	38	35	23	63	65	103	6	92	93	38	35.255623	35.014381	34.961407	41.039814	41.292488	41.518852
5/10/2013	21:04:11.25	34	19	63	82	103	6	93	90	38	35	18	63	90	105	7	94	86	39	35	18	63	94	105	7	93	87	38	35	19	63	82	104	6	91	93	38	34	18	63	74	103	7	92	90	38	35	24	64	66	103	6	92	93	38	35.258369	35.027180	34.977867	41.027084	41.297943	41.516129
5/10/2013	21:04:12.94	34	19	63	81	103	6	93	89	38	35	18	63	90	105	7	94	87	39	35	17	64	93	105	7	93	88	38	35	19	63	83	104	6	91	93	38	34	18	63	74	103	7	92	91	38	35	23	63	66	103	6	92	93	38	35.262932	35.013458	34.971447	41.040726	41.319759	41.548847
5/10/2013	21:04:14.62	34	19	63	82	103	6	93	89	38	35	17	63	90	105	7	94	86	39	35	17	63	93	105	7	93	88	38	35	19	63	82	104	6	91	93	38	34	17	63	74	102	6	92	91	38	35	23	64	65	103	6	92	93	38	35.269333	35.010712	34.976021	41.067116	41.362492	41.580662
5/10/2013	21:04:16.32	34	19	63	82	103	6	93	89	38	35	19	63	90	105	7	94	88	39	35	18	64	94	105	7	93	88	38	35	20	63	82	104	6	91	93	38	34	18	63	74	102	7	92	90	38	35	23	63	65	103	6	92	93	38	35.282127	35.045452	34.998878	41.079845	41.357948	41.586117
5/10/2013	21:04:17.99	34	20	64	82	103	6	93	89	38	35	18	63	90	105	7	94	88	39	35	18	63	94	105	7	93	87	38	35	19	63	83	104	6	91	93	38	34	17	63	74	102	6	92	90	38	35	23	64	65	103	6	92	93	38	35.282120	35.035393	34.997040	41.085293	41.377029	41.585209
5/10/2013	21:04:19.70	34	20	63	82	103	6	93	90	38	35	19	64	90	105	7	94	87	39	35	17	64	94	105	7	93	87	38	35	20	63	82	104	6	91	93	38	34	19	64	75	102	7	92	90	38	35	23	63	65	103	6	92	93	38	35.289433	35.042706	35.002522	41.100739	41.368855	41.593384
5/10/2013	21:04:21.38	34	19	64	82	103	6	93	90	38	35	18	63	90	105	7	94	86	39	35	18	63	94	105	7	93	88	38	35	20	63	83	104	6	91	93	38	34	19	63	74	102	7	92	90	38	35	24	64	65	103	6	92	93	38	35.307701	35.053677	34.996132	41.092552	41.374294	41.585197
5/10/2013	21:04:23.07	34	20	63	81	103	6	93	91	38	35	18	64	90	105	7	94	86	39	35	17	64	94	105	7	93	87	38	35	19	64	82	104	6	91	93	38	34	19	64	75	102	7	92	90	38	35	23	63	65	103	6	92	93	38	35.322330	35.078358	35.021732	41.079823	41.362473	41.583366
5/10/2013	21:04:24.75	34	20	63	82	103	6	93	90	38	35	17	63	90	105	7	94	87	39	35	17	63	94	104	7	93	88	38	35	18	63	83	104	6	91	93	38	34	18	63	74	102	6	92	90	38	35	25	64	65	103	7	92	93	38	35.316845	35.075607	35.013489	41.075260	41.340652	41.575188
5/10/2013	21:04:26.46	34	20	63	82	103	6	93	89	38	35	18	64	90	105	7	94	86	39	35	17	64	93	104	7	93	87	38	35	20	64	83	104	6	91	93	38	34	18	63	74	102	7	92	90	38	35	25	63	65	103	7	92	93	38	35.291248	35.057312	35.011654	41.092537	41.384285	41.587914
